opportunity_id,opportunity_name,account_id,amount,created_date,close_date,status,stage,probability
OPP-01880,Northstar Health System - Southeast Region – Infrastructure Refresh,ACC-0101,274000,2023-01-08,2024-02-09,Lost,7 - Closed Lost,0
OPP-01881,Ridgemont Healthcare – Data Analytics Platform,ACC-0018,1848000,2025-02-01,2026-08-14,Open,5 - Negotiation,80
OPP-01882,Northstar Health System – ERP Implementation,ACC-0001,2593000,2022-12-29,2023-01-13,Won,6 - Closed Won,100
OPP-01883,Minnesota Health Services – ERP Implementation,ACC-0042,294000,2021-02-02,2022-02-20,Lost,7 - Closed Lost,0
OPP-01884,Keystone Contact Services – Professional Services Engagement,ACC-0092,37000,2023-09-27,2024-01-13,Won,6 - Closed Won,100
OPP-01885,Ironwood Medical Center - Southeast Region – Training & Enablement Program,ACC-0108,122000,2024-02-26,2024-08-23,Lost,7 - Closed Lost,0
OPP-01886,Los Angeles County Services – Compliance Program,ACC-0044,181000,2024-10-23,2026-03-12,Lost,7 - Closed Lost,0
OPP-01887,Stonegate Healthcare – Systems Integration,ACC-0027,993000,2025-08-18,2026-03-14,Won,6 - Closed Won,100
OPP-01888,Redwood Specialty Foods - Southwest District – Workforce Optimization Platform,ACC-0140,638000,2023-02-20,2024-02-29,Lost,7 - Closed Lost,0
OPP-01889,Sunstone Pet Supplies – CRM Rollout,ACC-0080,367000,2024-01-22,2024-11-22,Lost,7 - Closed Lost,0
OPP-01890,Skyline Electronics - Western Region – Systems Integration,ACC-0138,161000,2022-03-15,2023-04-04,Lost,7 - Closed Lost,0
OPP-01891,Lakeview Medical Partners – Managed Services Contract,ACC-0006,403000,2024-06-21,2024-11-03,Won,6 - Closed Won,100
OPP-01892,Goldstone Jewelry Retail - Southeast Region – Managed Services Contract,ACC-0130,1471000,2022-03-22,2023-12-18,Lost,7 - Closed Lost,0
OPP-01893,Northstar Service Solutions - Southeast Region – Training & Enablement Program,ACC-0150,34000,2025-07-07,2026-03-13,Lost,7 - Closed Lost,0
OPP-01894,Pinnacle BPO Group – ERP Implementation,ACC-0084,404000,2026-02-04,2026-04-05,Won,6 - Closed Won,100
OPP-01895,City of Austin Smart City Initiative – Security Assessment,ACC-0055,160000,2024-02-28,2026-01-08,Lost,7 - Closed Lost,0
OPP-01896,Redwood Specialty Foods – Systems Integration,ACC-0079,1103000,2025-09-11,2026-06-05,Open,2 - Scoping,15
OPP-01897,Westfield Service Alliance - Northeast Division – Managed Services Contract,ACC-0155,6000,2021-01-10,2021-12-08,Lost,7 - Closed Lost,0
OPP-01898,Greenfield Health Partners – Training & Enablement Program,ACC-0010,94000,2025-04-20,2026-08-03,Open,3 - Engaged,25
OPP-01899,Coastal Support Group - Mountain Region – Digital Transformation Initiative,ACC-0153,10000,2025-01-28,2025-10-20,Lost,7 - Closed Lost,0
OPP-01900,Georgia Department of Revenue – Business Intelligence Suite,ACC-0039,415000,2021-11-11,2023-01-21,Won,6 - Closed Won,100
OPP-01901,Harborview Medical Center – Business Intelligence Suite,ACC-0008,2958000,2025-06-08,2026-08-02,Open,2 - Scoping,15
OPP-01902,Westbrook Flooring & Design – Compliance Program,ACC-0074,3566000,2021-10-04,2022-11-14,Lost,7 - Closed Lost,0
OPP-01903,Horizon Health Alliance – Training & Enablement Program,ACC-0028,531000,2025-10-12,2026-07-25,Open,3 - Engaged,25
OPP-01904,Riverside Community Hospital - Southeast Region – Security Assessment,ACC-0102,642000,2021-01-08,2022-01-23,Lost,7 - Closed Lost,0
OPP-01905,Elmwood Regional Medical Center – Network Infrastructure Upgrade,ACC-0024,965000,2022-10-28,2023-08-07,Lost,7 - Closed Lost,0
OPP-01906,Redwood Specialty Foods - Mountain Region – Professional Services Engagement,ACC-0141,105000,2024-08-11,2025-09-14,Won,6 - Closed Won,100
OPP-01907,Sacramento County Administration - Mountain Region – Managed Services Contract,ACC-0125,13000,2024-04-02,2025-06-15,Lost,7 - Closed Lost,0
OPP-01908,Keystone Contact Services – Digital Transformation Initiative,ACC-0092,24000,2023-12-16,2025-03-04,Lost,7 - Closed Lost,0
OPP-01909,Allegheny County Services – Infrastructure Refresh,ACC-0050,99000,2023-04-17,2025-01-01,Won,6 - Closed Won,100
OPP-01910,Nexus Support Services – Cloud Migration,ACC-0083,158000,2024-03-21,2024-08-17,Lost,7 - Closed Lost,0
OPP-01911,City of Columbus Administration – Network Infrastructure Upgrade,ACC-0043,54000,2021-03-18,2021-07-20,Lost,7 - Closed Lost,0
OPP-01912,Highfield Consumer Goods – Network Infrastructure Upgrade,ACC-0071,3481000,2021-12-19,2023-04-11,Won,6 - Closed Won,100
OPP-01913,Greenfield Health Partners – Security Assessment,ACC-0010,131000,2025-06-01,2026-05-24,Open,2 - Scoping,15
OPP-01914,Lakeview Medical Partners – ERP Implementation,ACC-0006,518000,2025-01-22,2025-05-24,Won,6 - Closed Won,100
OPP-01915,Colorado Department of Transportation – Data Analytics Platform,ACC-0045,96000,2022-07-16,2023-01-06,Lost,7 - Closed Lost,0
OPP-01916,Crestwood Department Stores – Workforce Optimization Platform,ACC-0057,1019000,2026-03-25,2026-05-01,Open,4 - Proposal,60
OPP-01917,Goldstone Jewelry Retail - Southeast Region – Managed Services Contract,ACC-0130,1850000,2025-03-23,2026-07-15,Open,2 - Scoping,15
OPP-01918,Blue Ridge Grocery Chain – Professional Services Engagement,ACC-0068,5752000,2023-03-26,2024-02-12,Lost,7 - Closed Lost,0
OPP-01919,Ironwood Support Group – Digital Transformation Initiative,ACC-0093,326000,2022-12-07,2023-12-01,Lost,7 - Closed Lost,0
OPP-01920,Northgate Supermarkets - Atlantic Division – Cloud Migration,ACC-0134,33000,2026-02-18,2026-04-22,Open,3 - Engaged,25
OPP-01921,Georgia Department of Revenue – Training & Enablement Program,ACC-0039,262000,2025-05-03,2025-09-19,Won,6 - Closed Won,100
OPP-01922,Horizon Contact Group – Training & Enablement Program,ACC-0087,58000,2024-07-22,2026-07-01,Open,4 - Proposal,60
OPP-01923,Sunridge Health System – Training & Enablement Program,ACC-0030,701000,2022-11-04,2023-09-01,Lost,7 - Closed Lost,0
OPP-01924,Northstar Health System - Southeast Region – Digital Transformation Initiative,ACC-0101,239000,2024-07-04,2025-12-02,Won,6 - Closed Won,100
OPP-01925,Highfield Consumer Goods – Professional Services Engagement,ACC-0071,2840000,2024-11-25,2025-10-14,Lost,7 - Closed Lost,0
OPP-01926,BlueCrest Health System – Systems Integration,ACC-0007,2193000,2023-11-19,2025-01-14,Lost,7 - Closed Lost,0
OPP-01927,Blue Ridge Grocery Chain – Systems Integration,ACC-0068,5489000,2023-10-13,2024-07-10,Won,6 - Closed Won,100
OPP-01928,BlueCrest Health System – Network Infrastructure Upgrade,ACC-0007,2964000,2025-01-15,2025-10-12,Lost,7 - Closed Lost,0
OPP-01929,Northgate Supermarkets - Mountain Region – CRM Rollout,ACC-0136,763000,2025-12-04,2026-01-25,Won,6 - Closed Won,100
OPP-01930,Nexus Support Services - Pacific Division – CRM Rollout,ACC-0146,77000,2025-03-20,2026-07-15,Open,2 - Scoping,15
OPP-01931,Goldstone Jewelry Retail - Southeast Region – Infrastructure Refresh,ACC-0130,667000,2024-01-04,2025-09-10,Won,6 - Closed Won,100
OPP-01932,Maricopa County Government - Upper Midwest Branch – Managed Services Contract,ACC-0118,28000,2025-08-04,2026-07-21,Open,1 - Prospecting,10
OPP-01933,BlueCrest Health System – Cloud Migration,ACC-0007,2131000,2025-10-11,2025-11-03,Won,6 - Closed Won,100
OPP-01934,Summit Outdoor Retailers – Systems Integration,ACC-0062,456000,2025-10-17,2026-01-03,Lost,7 - Closed Lost,0
OPP-01935,Cedar Valley Hospital – Workforce Optimization Platform,ACC-0015,669000,2025-01-06,2025-03-19,Won,6 - Closed Won,100
OPP-01936,Highpoint Health Partners – Infrastructure Refresh,ACC-0021,1489000,2022-03-26,2022-05-08,Won,6 - Closed Won,100
OPP-01937,Silverstone Health Network – ERP Implementation,ACC-0023,1679000,2023-07-22,2024-07-19,Lost,7 - Closed Lost,0
OPP-01938,Prairie Home Centers - Western Region – ERP Implementation,ACC-0128,345000,2023-01-19,2023-05-07,Lost,7 - Closed Lost,0
OPP-01939,Oakwood Medical Center – CRM Rollout,ACC-0020,357000,2021-12-08,2023-04-11,Lost,7 - Closed Lost,0
OPP-01940,Riverside Community Hospital - Central Region – CRM Rollout,ACC-0103,678000,2022-10-25,2024-08-07,Won,6 - Closed Won,100
OPP-01941,Ridgemont Healthcare – Data Analytics Platform,ACC-0018,1606000,2024-10-18,2026-03-11,Lost,7 - Closed Lost,0
OPP-01942,Redwood Specialty Foods – Digital Transformation Initiative,ACC-0079,3032000,2021-08-26,2022-08-14,Lost,7 - Closed Lost,0
OPP-01943,Summit Health Network – CRM Rollout,ACC-0005,896000,2021-09-29,2022-11-06,Won,6 - Closed Won,100
OPP-01944,Summit Health Network – Network Infrastructure Upgrade,ACC-0005,385000,2021-10-15,2022-04-21,Lost,7 - Closed Lost,0
OPP-01945,Crestview Service Partners – Systems Integration,ACC-0089,35000,2021-06-22,2022-09-24,Lost,7 - Closed Lost,0
OPP-01946,City of Jacksonville Finance – Managed Services Contract,ACC-0052,69000,2021-10-21,2023-01-09,Lost,7 - Closed Lost,0
OPP-01947,Virginia Department of IT – Compliance Program,ACC-0036,7000,2026-01-16,2026-04-16,Open,1 - Prospecting,10
OPP-01948,Coastal Medical Alliance – Network Infrastructure Upgrade,ACC-0017,39000,2023-01-16,2024-04-14,Won,6 - Closed Won,100
OPP-01949,Westbrook Flooring & Design – CRM Rollout,ACC-0074,3579000,2026-03-21,2026-07-10,Open,2 - Scoping,15
OPP-01950,Riverside Community Hospital - Southeast Region – Data Analytics Platform,ACC-0102,641000,2021-02-17,2023-02-06,Lost,7 - Closed Lost,0
OPP-01951,Bridgewater Health System – CRM Rollout,ACC-0025,233000,2021-05-19,2022-04-12,Lost,7 - Closed Lost,0
OPP-01952,Los Angeles County Services – Workforce Optimization Platform,ACC-0044,122000,2022-03-10,2023-06-06,Won,6 - Closed Won,100
OPP-01953,Maple Street Market – Network Infrastructure Upgrade,ACC-0060,1297000,2025-10-31,2026-05-11,Open,4 - Proposal,60
OPP-01954,Lakeview Medical Partners – Business Intelligence Suite,ACC-0006,861000,2022-09-07,2024-08-25,Won,6 - Closed Won,100
OPP-01955,Falcon Medical Associates - Western Region – Systems Integration,ACC-0115,60000,2024-07-04,2025-04-29,Won,6 - Closed Won,100
OPP-01956,Bridgepoint Customer Care – Workforce Optimization Platform,ACC-0091,24000,2021-12-12,2023-10-14,Won,6 - Closed Won,100
OPP-01957,Redwood Specialty Foods - Southwest District – ERP Implementation,ACC-0140,234000,2023-09-23,2025-06-07,Lost,7 - Closed Lost,0
OPP-01958,Minnesota Health Services – Security Assessment,ACC-0042,281000,2025-01-21,2026-06-09,Open,2 - Scoping,15
OPP-01959,Goldstone Jewelry Retail - Gulf Coast Branch – ERP Implementation,ACC-0131,964000,2024-01-23,2024-03-22,Lost,7 - Closed Lost,0
OPP-01960,Streamline Support Inc. – ERP Implementation,ACC-0088,28000,2024-08-10,2025-08-15,Won,6 - Closed Won,100
OPP-01961,City of Seattle Finance - Southeast Region – Managed Services Contract,ACC-0119,65000,2025-03-12,2025-06-14,Lost,7 - Closed Lost,0
OPP-01962,Cedar Valley Hospital – Compliance Program,ACC-0015,2068000,2024-05-29,2024-09-01,Lost,7 - Closed Lost,0
OPP-01963,Lakeview Medical Partners – Compliance Program,ACC-0006,112000,2024-09-11,2025-09-30,Won,6 - Closed Won,100
OPP-01964,Lakewood Consumer Electronics – Infrastructure Refresh,ACC-0063,1043000,2021-10-14,2023-09-11,Lost,7 - Closed Lost,0
OPP-01965,Falcon Medical Associates - Western Region – Systems Integration,ACC-0115,35000,2025-08-16,2026-06-01,Open,5 - Negotiation,80
OPP-01966,Streamline Support Inc. – Data Analytics Platform,ACC-0088,113000,2023-04-18,2023-09-12,Lost,7 - Closed Lost,0
OPP-01967,Crestview Service Partners – Network Infrastructure Upgrade,ACC-0089,140000,2024-01-31,2025-06-14,Lost,7 - Closed Lost,0
OPP-01968,Riverside Community Hospital - Southeast Region – Managed Services Contract,ACC-0102,215000,2025-02-01,2025-06-05,Won,6 - Closed Won,100
OPP-01969,Horizon Contact Group – Professional Services Engagement,ACC-0087,48000,2024-07-08,2026-01-05,Lost,7 - Closed Lost,0
OPP-01970,Ironwood Medical Center - Southeast Region – Compliance Program,ACC-0108,158000,2023-03-23,2024-12-29,Lost,7 - Closed Lost,0
OPP-01971,King County Government – Managed Services Contract,ACC-0047,315000,2021-04-19,2022-12-28,Lost,7 - Closed Lost,0
OPP-01972,Northgate Supermarkets - Atlantic Division – Compliance Program,ACC-0134,350000,2026-03-21,2026-05-02,Open,3 - Engaged,25
OPP-01973,Lakewood Consumer Electronics – CRM Rollout,ACC-0063,2589000,2023-07-14,2024-12-14,Won,6 - Closed Won,100
OPP-01974,Westbrook Flooring & Design - Midwest Operations – Data Analytics Platform,ACC-0132,91000,2022-10-22,2023-05-26,Lost,7 - Closed Lost,0
OPP-01975,Greenfield Health Partners – Infrastructure Refresh,ACC-0010,131000,2023-12-04,2025-06-07,Lost,7 - Closed Lost,0
OPP-01976,Colorado Department of Transportation – Systems Integration,ACC-0045,203000,2025-06-14,2025-07-21,Lost,7 - Closed Lost,0
OPP-01977,Keystone Contact Services – ERP Implementation,ACC-0092,8000,2026-01-16,2026-08-12,Open,1 - Prospecting,10
OPP-01978,Ironwood Medical Center - Southeast Region – Security Assessment,ACC-0108,72000,2022-01-19,2023-08-25,Lost,7 - Closed Lost,0
OPP-01979,Cedar Valley Hospital – Compliance Program,ACC-0015,1031000,2023-01-26,2024-04-12,Lost,7 - Closed Lost,0
OPP-01980,King County Government – Security Assessment,ACC-0047,37000,2026-02-25,2026-07-08,Open,3 - Engaged,25
OPP-01981,Silverstone Health Network – Professional Services Engagement,ACC-0023,1095000,2024-06-15,2024-07-25,Lost,7 - Closed Lost,0
OPP-01982,Ridgeline Sporting Goods – Digital Transformation Initiative,ACC-0064,3710000,2025-09-18,2025-11-21,Lost,7 - Closed Lost,0
OPP-01983,Los Angeles County Services – Data Analytics Platform,ACC-0044,239000,2025-01-03,2026-05-08,Open,2 - Scoping,15
OPP-01984,Ironwood Medical Center - Southeast Region – Professional Services Engagement,ACC-0108,230000,2024-10-28,2026-06-12,Open,1 - Prospecting,10
OPP-01985,Meridian Customer Care - Southwest District – Security Assessment,ACC-0142,2000,2024-11-13,2025-04-30,Lost,7 - Closed Lost,0
OPP-01986,Riverside Community Hospital - Central Region – Systems Integration,ACC-0103,596000,2024-10-12,2026-06-15,Open,1 - Prospecting,10
OPP-01987,Goldstone Jewelry Retail - Gulf Coast Branch – Professional Services Engagement,ACC-0131,1005000,2023-01-29,2023-11-05,Lost,7 - Closed Lost,0
OPP-01988,City of Denver Public Works – Managed Services Contract,ACC-0034,209000,2021-09-26,2022-04-15,Won,6 - Closed Won,100
OPP-01989,Prairie Home Centers - Western Region – Compliance Program,ACC-0128,454000,2021-12-28,2022-11-05,Won,6 - Closed Won,100
OPP-01990,Cedar Point Convenience Stores – Managed Services Contract,ACC-0076,738000,2023-03-22,2025-01-21,Lost,7 - Closed Lost,0
OPP-01991,Northstar Service Solutions – Compliance Program,ACC-0094,377000,2023-08-28,2024-08-14,Lost,7 - Closed Lost,0
OPP-01992,Highpoint Health Partners – Digital Transformation Initiative,ACC-0021,1981000,2021-10-05,2022-02-07,Lost,7 - Closed Lost,0
OPP-01993,City of Indianapolis Administration – Professional Services Engagement,ACC-0049,193000,2026-01-05,2026-08-20,Open,1 - Prospecting,10
OPP-01994,Vantage Customer Solutions - Southwest District – Network Infrastructure Upgrade,ACC-0147,11000,2023-09-25,2024-10-31,Won,6 - Closed Won,100
OPP-01995,Vantage Customer Solutions - Southwest District – Professional Services Engagement,ACC-0147,14000,2022-09-26,2023-01-20,Won,6 - Closed Won,100
OPP-01996,Bridgepoint Customer Care – Digital Transformation Initiative,ACC-0091,138000,2023-04-14,2025-03-19,Lost,7 - Closed Lost,0
OPP-01997,Nexus Support Services - Pacific Division – ERP Implementation,ACC-0146,36000,2021-07-22,2023-03-18,Won,6 - Closed Won,100
OPP-01998,King County Government – Cloud Migration,ACC-0047,111000,2021-10-22,2022-01-10,Lost,7 - Closed Lost,0
OPP-01999,Maricopa County Government - Upper Midwest Branch – Data Analytics Platform,ACC-0118,9000,2022-03-18,2023-12-07,Lost,7 - Closed Lost,0
OPP-02000,Meridian Medical Center – Security Assessment,ACC-0002,30000,2025-12-10,2026-08-12,Open,3 - Engaged,25
OPP-02001,Ridgeline Sporting Goods – Network Infrastructure Upgrade,ACC-0064,1259000,2024-04-21,2024-11-07,Won,6 - Closed Won,100
OPP-02002,Keystone Apparel Group – Systems Integration,ACC-0061,5582000,2025-04-07,2025-11-27,Won,6 - Closed Won,100
OPP-02003,Blue Ridge Grocery Chain – Infrastructure Refresh,ACC-0068,401000,2022-12-16,2024-08-05,Won,6 - Closed Won,100
OPP-02004,Harborside Retail Group – Infrastructure Refresh,ACC-0056,5253000,2023-01-17,2023-06-03,Won,6 - Closed Won,100
OPP-02005,Oakwood Medical Center – Managed Services Contract,ACC-0020,239000,2022-04-25,2022-08-15,Lost,7 - Closed Lost,0
OPP-02006,Bridgewater Health System – Network Infrastructure Upgrade,ACC-0025,1822000,2022-02-18,2023-01-25,Lost,7 - Closed Lost,0
OPP-02007,Falcon Medical Associates – Digital Transformation Initiative,ACC-0026,558000,2024-05-11,2026-03-30,Lost,7 - Closed Lost,0
OPP-02008,Ridgeline Sporting Goods – Data Analytics Platform,ACC-0064,3958000,2025-01-28,2025-10-14,Lost,7 - Closed Lost,0
OPP-02009,Crestwood Department Stores – Training & Enablement Program,ACC-0057,961000,2025-01-29,2026-06-05,Open,2 - Scoping,15
OPP-02010,Ironwood Medical Center – Security Assessment,ACC-0014,1577000,2022-11-06,2024-03-21,Lost,7 - Closed Lost,0
OPP-02011,Irongate Office Supplies – Workforce Optimization Platform,ACC-0067,2186000,2023-12-12,2025-02-08,Lost,7 - Closed Lost,0
OPP-02012,Maple Street Market – Systems Integration,ACC-0060,1452000,2022-12-04,2023-06-17,Won,6 - Closed Won,100
OPP-02013,Keystone Apparel Group – ERP Implementation,ACC-0061,3504000,2025-10-25,2025-11-24,Lost,7 - Closed Lost,0
OPP-02014,Greenfield Health Partners - Gulf Coast Branch – Managed Services Contract,ACC-0105,16000,2025-12-11,2026-07-20,Open,4 - Proposal,60
OPP-02015,Northstar Service Solutions - Mountain Region – ERP Implementation,ACC-0152,1000,2023-04-02,2024-11-18,Lost,7 - Closed Lost,0
OPP-02016,Lakeview Medical Partners – Managed Services Contract,ACC-0006,144000,2021-08-02,2023-04-03,Lost,7 - Closed Lost,0
OPP-02017,City of Austin Smart City Initiative – Business Intelligence Suite,ACC-0055,125000,2022-08-16,2023-11-24,Won,6 - Closed Won,100
OPP-02018,Arizona Department of Transportation - Pacific Division – Cloud Migration,ACC-0122,11000,2021-01-27,2022-04-20,Won,6 - Closed Won,100
OPP-02019,Meridian Medical Center – Network Infrastructure Upgrade,ACC-0002,1000,2025-03-01,2026-07-31,Open,4 - Proposal,60
OPP-02020,Paramount Health System – CRM Rollout,ACC-0013,402000,2024-07-02,2025-04-06,Lost,7 - Closed Lost,0
OPP-02021,Summit Outdoor Retailers – CRM Rollout,ACC-0062,2420000,2025-05-10,2025-07-14,Lost,7 - Closed Lost,0
OPP-02022,Stonegate Healthcare – Systems Integration,ACC-0027,329000,2022-08-03,2023-11-05,Lost,7 - Closed Lost,0
OPP-02023,Vantage Customer Solutions – CRM Rollout,ACC-0086,5000,2024-08-20,2025-01-12,Lost,7 - Closed Lost,0
